Tabelle: 45412-0025
Arrivals, overnight stays in accommodation establishments:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Länder, months;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monthly tourism survey;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Baden-Württemberg;;;;Bayern;;;;Berlin;;;;Brandenburg;;;;Bremen;;;;Hamburg;;;;Hessen;;;;Mecklenburg-Vorpommern;;;;Niedersachsen;;;;Nordrhein-Westfalen;;;;Rheinland-Pfalz;;;;Saarland;;;;Sachsen;;;;Sachsen-Anhalt;;;;Schleswig-Holstein;;;;Thüringen;;;
;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;;Arrivals;;Overnight stays;
;;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number
2004;January;739910;e;2098049;e;1291602;e;4195283;e;322638;e;687712;e;132280;e;375734;e;54900;e;92612;e;204237;e;355153;e;639041;e;1569864;e;159436;e;632098;e;503212;e;1434032;e;1008349;e;2408559;e;271848;e;779130;e;44326;e;128072;e;278624;e;800018;e;120098;e;300097;e;151088;e;533056;e;154935;e;464330;e
;February;829101;e;2311167;e;1584631;e;5178229;e;324041;e;693008;e;143514;e;405935;e;55171;e;95010;e;216026;e;382338;e;692930;e;1744422;e;210644;e;788132;e;576674;e;1628350;e;1085612;e;2608378;e;325782;e;914640;e;44928;e;140676;e;306613;e;941918;e;134782;e;358640;e;198446;e;662157;e;187291;e;605291;e
;March;1021532;e;2694037;e;1678606;e;4900633;e;451557;e;988420;e;197432;e;539136;e;60142;e;104683;e;258564;e;459235;e;789497;e;1859647;e;291700;e;1060971;e;718205;e;2108629;e;1323613;e;3085420;e;410489;e;1097380;e;60372;e;177804;e;366067;e;962438;e;156633;e;384872;e;256945;e;950571;e;191817;e;534681;e
;April;1131767;e;3177319;e;1748593;e;5251517;e;486835;e;1127015;e;252989;e;704509;e;61034;e;108001;e;270613;e;487249;e;773131;e;1982992;e;411855;e;1576117;e;824914;e;2858711;e;1146783;e;2876199;e;556582;e;1566027;e;54334;e;173211;e;440769;e;1176903;e;184919;e;465115;e;390670;e;1589963;e;228744;e;635266;e
;May;1405680;e;3871840;e;2249754;e;6787507;e;581137;e;1338086;e;407912;e;1088159;e;70239;e;132432;e;301288;e;570254;e;969276;e;2363845;e;662120;e;2478039;e;1063035;e;3561262;e;1483530;e;3750784;e;745073;e;2086464;e;72704;e;205376;e;594280;e;1583766;e;251881;e;617456;e;545942;e;2277117;e;323416;e;860686;e
;June;1404901;e;3864720;e;2246933;e;6988935;e;548329;e;1240094;e;397403;e;1053892;e;70877;e;128326;e;285332;e;541367;e;977249;e;2307998;e;660160;e;2836782;e;1054473;e;3566420;e;1400562;e;3310252;e;732560;e;2004996;e;72279;e;204306;e;576501;e;1496215;e;256953;e;613245;e;554158;e;2527011;e;302231;e;806774;e
;July;1575559;e;4381809;e;2693832;e;8249509;e;542729;e;1266266;e;384330;e;1241400;e;70979;e;143243;e;288919;e;536752;e;959700;e;2412308;e;880807;e;4435894;e;1065079;e;4319171;e;1404582;e;3470241;e;780375;e;2364819;e;74744;e;225936;e;532823;e;1553329;e;226045;e;615587;e;701966;e;3826301;e;281137;e;870578;e
;August;1438467;e;4846322;e;2542328;e;9534137;e;566485;e;1349237;e;407601;e;1212885;e;74398;e;137092;e;301412;e;577009;e;861395;e;2471806;e;914817;e;4599842;e;1111593;e;4927633;e;1142913;e;3303434;e;747340;e;2520626;e;67442;e;225136;e;548071;e;1590558;e;229847;e;609837;e;712596;e;4251079;e;336688;e;1038911;e
;September;1471319;e;4121942;e;2521317;e;7856311;e;608202;e;1355573;e;345524;e;906618;e;76412;e;135100;e;300274;e;563415;e;1024267;e;2473821;e;578181;e;2523339;e;1045993;e;3632396;e;1531144;e;3642445;e;798659;e;2222610;e;70624;e;197803;e;571105;e;1516675;e;247468;e;596524;e;494652;e;2283548;e;307479;e;836445;e
;October;1416053;e;3742276;e;2254397;e;6524185;e;564904;e;1296097;e;273309;e;751280;e;75891;e;132767;e;322800;e;576810;e;947348;e;2325230;e;456879;e;1856154;e;938564;e;3225227;e;1495288;e;3683631;e;774354;e;2167835;e;66389;e;193641;e;531001;e;1443530;e;229100;e;563530;e;407910;e;1758709;e;294969;e;811861;e
;November;1014017;e;2565239;e;1547829;e;3949296;e;477523;e;986252;e;201634;e;521979;e;68069;e;114864;e;277842;e;480376;e;819073;e;1812941;e;241765;e;830780;e;652643;e;1747846;e;1384251;e;3030011;e;446486;e;1128053;e;56208;e;159246;e;408301;e;1007637;e;161994;e;377220;e;243553;e;804400;e;197894;e;515220;e
;December;887719;e;2348580;e;1492066;e;4194027;e;449413;e;932633;e;176878;e;455019;e;57334;e;98319;e;235713;e;415261;e;637290;e;1528520;e;240618;e;781751;e;519019;e;1481383;e;1098989;e;2520851;e;366239;e;974118;e;43854;e;135980;e;453223;e;1159885;e;149058;e;372147;e;218536;e;668155;e;198228;e;557815;e
2005;January;775062;e;2199763;e;1433222;e;4637400;e;376279;e;821508;e;141411;e;397447;e;54637;e;88048;e;201422;e;363549;e;676175;e;1704907;e;184285;e;706949;e;508220;e;1483462;e;1126287;e;2656255;e;299403;e;826811;e;41498;e;132975;e;289867;e;847295;e;128000;e;328853;e;162328;e;562415;e;175953;e;531701;e
;February;877419;e;2369202;e;1620149;e;5119542;e;378602;e;807980;e;153231;e;406716;e;52713;e;89405;e;221145;e;396005;e;699479;e;1711922;e;199219;e;728779;e;572465;e;1567527;e;1173943;e;2707584;e;340800;e;927562;e;43516;e;135145;e;309445;e;904324;e;137090;e;349930;e;194067;e;636858;e;184665;e;572812;e
;March;1013963;e;2786084;e;1669346;e;5242461;e;499106;e;1149575;e;208699;e;576294;e;53397;e;96484;e;266252;e;500686;e;751299;e;1894558;e;329804;e;1235193;e;741366;e;2433670;e;1212548;e;2941319;e;435149;e;1229306;e;50766;e;159042;e;382993;e;1056535;e;153951;e;401154;e;301999;e;1204623;e;199887;e;582341;e
;April;1204143;e;3064143;e;1782607;e;4780072;e;537645;e;1197951;e;255027;e;663838;e;67138;e;110029;e;299431;e;549467;e;853563;e;2000437;e;340176;e;1202892;e;795041;e;2365147;e;1423928;e;3273381;e;539199;e;1371687;e;56548;e;172420;e;436155;e;1127622;e;187551;e;443765;e;335035;e;1220770;e;226294;e;598196;e
;May;1405796;e;3926849;e;2263420;e;6857465;e;610167;e;1435468;e;418538;e;1072719;e;69341;e;128333;e;303614;e;599173;e;939934;e;2269412;e;649930;e;2387190;e;1099563;e;3653928;e;1470775;e;3489770;e;769773;e;2156558;e;69020;e;206625;e;590103;e;1605966;e;256943;e;618902;e;560121;e;2288206;e;335796;e;889123;e
;June;1471156;e;3853378;e;2368456;e;6919539;e;579861;e;1285121;e;398423;e;1033392;e;70984;e;126226;e;292348;e;537009;e;1023901;e;2357589;e;631725;e;2623226;e;1024554;e;3401080;e;1479283;e;3375509;e;721800;e;1890688;e;70736;e;195219;e;537847;e;1429043;e;252254;e;587735;e;545383;e;2360777;e;301337;e;805195;e
;July;1656029;e;4511589;e;2868332;e;8536572;e;555312;e;1314756;e;398537;e;1273474;e;64659;e;116188;e;301071;e;567905;e;990959;e;2502873;e;945976;e;4518543;e;1094539;e;4370074;e;1286729;e;3343514;e;797473;e;2340283;e;73730;e;221978;e;536716;e;1536723;e;239748;e;622066;e;760818;e;4010969;e;317092;e;1008236;e
;August;1508057;e;4881637;e;2704448;e;9630020;e;624627;e;1521146;e;417551;e;1259567;e;73540;e;135880;e;344153;e;677444;e;886844;e;2462426;e;905215;e;4653405;e;1104857;e;4773789;e;1343004;e;3691333;e;797677;e;2598040;e;65784;e;227874;e;557286;e;1637500;e;248389;e;653343;e;727574;e;4238934;e;360904;e;1126795;e
;September;1516727;e;4147017;e;2593533;e;7826159;e;669302;e;1518675;e;363416;e;928906;e;77939;e;137455;e;333428;e;621334;e;1079135;e;2523992;e;639702;e;2666351;e;1096918;e;3693493;e;1595598;e;3693190;e;822783;e;2237306;e;72182;e;204636;e;579001;e;1516622;e;257663;e;617276;e;545312;e;2413111;e;316505;e;851445;e
;October;1464272;e;3797625;e;2338742;e;6645858;e;626601;e;1466535;e;285181;e;793994;e;75019;e;132256;e;326187;e;617939;e;950782;e;2318904;e;506940;e;2050913;e;961446;e;3239930;e;1507158;e;3614901;e;784509;e;2177179;e;64190;e;194373;e;533496;e;1484583;e;235296;e;603236;e;437667;e;1866787;e;292657;e;817409;e
;November;1059765;e;2592674;e;1599198;e;3990113;e;520227;e;1063592;e;204818;e;514078;e;69867;e;114469;e;301800;e;539878;e;855918;e;1874159;e;263065;e;904939;e;682617;e;1777677;e;1400012;e;3038129;e;453237;e;1135608;e;56765;e;164100;e;425737;e;1058810;e;169860;e;401984;e;257025;e;845215;e;202418;e;513028;e
;December;925103;e;2371135;e;1593425;e;4342315;e;486793;e;1038008;e;180117;e;459692;e;59981;e;100980;e;260013;e;464717;e;657163;e;1552826;e;252287;e;815705;e;537260;e;1517536;e;1162959;e;2609272;e;381026;e;1026866;e;46863;e;139432;e;468320;e;1199296;e;152934;e;381083;e;230358;e;712890;e;203855;e;562085;e
2006;January;815000;e;2215115;e;1453518;e;4567569;e;402558;e;861771;e;143315;e;396525;e;55123;e;93451;e;234676;e;417833;e;717675;e;1729681;e;186546;e;701745;e;534362;e;1512285;e;1148867;e;2688971;e;300763;e;827260;e;42792;e;128002;e;309499;e;861549;e;133736;e;343220;e;165552;e;569095;e;177491;e;527309;e
;February;894161;e;2363387;e;1630889;e;5015499;e;423236;e;893479;e;148181;e;405953;e;55866;e;96787;e;241906;e;438216;e;713026;e;1720051;e;204838;e;750929;e;586801;e;1594605;e;1185050;e;2741344;e;327291;e;883877;e;44053;e;133161;e;323724;e;956820;e;141853;e;378185;e;196387;e;648785;e;191431;e;591482;e
;March;1048669;e;2664757;e;1758061;e;4936503;e;550787;e;1194281;e;209988;e;556266;e;60893;e;103013;e;303317;e;560228;e;846317;e;1917283;e;265833;e;912364;e;719776;e;1984395;e;1390869;e;3125074;e;415180;e;1064966;e;55031;e;164893;e;407913;e;1064399;e;158806;e;395128;e;253969;e;877189;e;199857;e;540627;e
;April;1210643;e;3232131;e;1791467;e;5136930;e;616739;e;1444261;e;267534;e;739556;e;64293;e;123781;e;332512;e;633289;e;810011;e;1996214;e;418345;e;1581723;e;844942;e;2886629;e;1275805;e;3074663;e;571270;e;1598462;e;55531;e;175015;e;466010;e;1257914;e;189848;e;490627;e;412242;e;1659852;e;227373;e;653151;e
;May;1456640;e;3760134;e;2325921;e;6541808;e;698635;e;1590089;e;375280;e;970320;e;76949;e;144816;e;351449;e;664167;e;1044922;e;2407937;e;544085;e;2052352;e;1044822;e;3363688;e;1619420;e;3642121;e;743197;e;1960229;e;72184;e;204077;e;618042;e;1618478;e;264204;e;641549;e;523652;e;2128952;e;308604;e;819754;e
;June;1526278;e;4059709;e;2410425;e;7220511;e;566808;e;1252231;e;413147;e;1056110;e;76516;e;143224;e;319675;e;605369;e;1096375;e;2621980;e;682301;e;2740267;e;1134527;e;3799824;e;1537406;e;3662493;e;781915;e;2116787;e;75647;e;210154;e;625966;e;1633310;e;282465;e;670605;e;625089;e;2652241;e;310762;e;833633;e
;July;1679518;e;4524527;e;2921433;e;8606945;e;618927;e;1478662;e;408316;e;1263507;e;70943;e;127642;e;345237;e;663975;e;1038829;e;2571992;e;980543;e;4506574;e;1171809;e;4515093;e;1279588;e;3377477;e;776676;e;2374789;e;76206;e;228683;e;614650;e;1674999;e;251238;e;641092;e;806636;e;4156280;e;298796;e;885731;e
;August;1483873;e;4663210;e;2593783;e;8946376;e;648605;e;1582163;e;407285;e;1298952;e;68962;e;127162;e;370948;e;733604;e;915176;e;2454728;e;935749;e;4815815;e;1105519;e;4589289;e;1469729;e;3636415;e;782041;e;2448193;e;69138;e;219090;e;604615;e;1748660;e;254363;e;684814;e;755651;e;4211455;e;338716;e;1074116;e
;September;1603982;e;4276732;e;2804846;e;8137152;e;730554;e;1653595;e;401739;e;1020732;e;81950;e;145364;e;370038;e;693123;e;1130969;e;2603812;e;677443;e;2779535;e;1184461;e;3846846;e;1686191;e;3851834;e;871917;e;2289483;e;76627;e;212422;e;665544;e;1697788;e;288945;e;689763;e;602813;e;2548495;e;331556;e;875340;e
;October;1500016;e;3883023;e;2379060;e;6808246;e;682384;e;1589705;e;291883;e;815547;e;79777;e;136807;e;355180;e;667418;e;995295;e;2354781;e;506809;e;2106781;e;976149;e;3374877;e;1539134;e;3620617;e;780980;e;2152856;e;67717;e;197580;e;573362;e;1573798;e;248427;e;627915;e;442690;e;1928015;e;285662;e;803093;e
;November;1096949;e;2688962;e;1661821;e;4123954;e;585779;e;1182768;e;208488;e;535632;e;72195;e;117821;e;327107;e;585227;e;895660;e;1950384;e;266066;e;913497;e;695141;e;1809508;e;1443762;e;3110187;e;455108;e;1130191;e;59484;e;173760;e;433017;e;1045804;e;184092;e;417616;e;270209;e;882955;e;199858;e;521783;e
;December;995654;e;2525169;e;1714658;e;4613035;e;553291;e;1189640;e;191452;e;492543;e;64140;e;109586;e;291805;e;514878;e;694226;e;1639337;e;284867;e;909964;e;571507;e;1604958;e;1218803;e;2731115;e;389664;e;1069223;e;48176;e;147593;e;492629;e;1244861;e;170144;e;433484;e;249344;e;780703;e;221421;e;605043;e
2007;January;852030;e;2289219;e;1490523;e;4560559;e;441814;e;938159;e;151041;e;404516;e;55118;e;92635;e;247378;e;433878;e;735848;e;1755164;e;190797;e;715775;e;527458;e;1472117;e;1178032;e;2721711;e;305684;e;826258;e;45699;e;136111;e;301248;e;822486;e;130350;e;341338;e;179364;e;608808;e;173525;e;507371;e
;February;901752;e;2381928;e;1678094;e;5063995;e;477053;e;1031203;e;165444;e;447615;e;62186;e;101457;e;272992;e;486795;e;747838;e;1775996;e;245280;e;879848;e;605988;e;1650947;e;1200292;e;2714583;e;343229;e;916674;e;47595;e;143103;e;325988;e;944977;e;145316;e;393371;e;216680;e;722913;e;182701;e;561698;e
;March;1137320;e;2833738;e;1845460;e;4937458;e;633079;e;1384798;e;226405;e;590099;e;70692;e;118130;e;338221;e;611028;e;927306;e;2110749;e;346433;e;1189464;e;755374;e;2154169;e;1448076;e;3261777;e;448066;e;1126246;e;59021;e;175857;e;418145;e;1076499;e;171319;e;428387;e;306166;e;1044457;e;211339;e;566766;e
;April;1291209;e;3422712;e;1980514;e;5627341;e;646113;e;1514933;e;281622;e;777319;e;70035;e;124283;e;330513;e;630029;e;836051;e;2040151;e;474131;e;1790474;e;904753;e;3010482;e;1293122;e;3084205;e;591473;e;1616769;e;60271;e;181951;e;484127;e;1305408;e;198876;e;521672;e;429066;e;1718470;e;245502;e;678455;e
;May;1478374;e;3848925;e;2334261;e;6579656;e;715302;e;1620209;e;397392;e;1037871;e;80833;e;139857;e;352425;e;668944;e;1045143;e;2441031;e;630433;e;2336784;e;1101064;e;3557327;e;1582295;e;3675842;e;748488;e;1989777;e;75433;e;206109;e;608971;e;1601206;e;261012;e;639472;e;566589;e;2246566;e;329426;e;863685;e
;June;1581693;e;4112915;e;2573672;e;7419594;e;685225;e;1568611;e;417015;e;1065496;e;77667;e;136574;e;364142;e;671371;e;1128849;e;2535647;e;678606;e;2933531;e;1110095;e;3706959;e;1524534;e;3521600;e;781439;e;2036616;e;79370;e;212746;e;609596;e;1596621;e;276301;e;660455;e;631754;e;2756564;e;335306;e;863345;e
;July;1769047;e;4773967;e;2970253;e;8710977;e;659930;e;1626069;e;422911;e;1306932;e;73914;e;130801;e;367320;e;697574;e;1057033;e;2661028;e;920271;e;4471588;e;1203656;e;4678693;e;1349129;e;3559245;e;797808;e;2391439;e;74913;e;231810;e;600560;e;1651909;e;269896;e;697333;e;796389;e;4182127;e;340845;e;953332;e
;August;1584416;e;4901371;e;2742803;e;9149376;e;692135;e;1731084;e;439633;e;1380251;e;77837;e;137209;e;385762;e;747197;e;1043783;e;2644357;e;982394;e;5021775;e;1173679;e;4679950;e;1591328;e;3840513;e;833953;e;2444679;e;75865;e;237035;e;602209;e;1740307;e;272503;e;739251;e;762002;e;4101818;e;407212;e;1213176;e
;September;1652755;e;4374149;e;2742195;e;8085643;e;729031;e;1681799;e;386973;e;997529;e;86348;e;149262;e;363099;e;686913;e;1171910;e;2699320;e;665086;e;2826426;e;1179112;e;3913198;e;1682329;e;3915091;e;858733;e;2283755;e;77884;e;212828;e;621936;e;1631448;e;274376;e;670102;e;594828;e;2583785;e;341306;e;916101;e
;October;1556231;e;3969187;e;2492328;e;6966813;e;717725;e;1661370;e;305209;e;822373;e;84081;e;145794;e;345337;e;653432;e;1062673;e;2456241;e;516482;e;2139089;e;1002893;e;3297552;e;1679708;e;3962734;e;786537;e;2086592;e;70936;e;202998;e;535959;e;1463604;e;239959;e;622659;e;438622;e;1854644;e;298797;e;826892;e
;November;1165498;e;2862206;e;1781194;e;4391760;e;624663;e;1278992;e;238300;e;592719;e;78453;e;130596;e;333115;e;592765;e;947210;e;2037474;e;306631;e;1023862;e;771362;e;2037127;e;1519613;e;3294615;e;491508;e;1175739;e;59657;e;175034;e;421035;e;1030868;e;181369;e;423159;e;288182;e;945364;e;226581;e;578320;e
;December;1026084;e;2634261;e;1734249;e;4751491;e;563091;e;1248746;e;195350;e;512192;e;72694;e;124225;e;284802;e;522497;e;729679;e;1725206;e;291246;e;991642;e;597991;e;1725135;e;1255593;e;2852159;e;390107;e;1045043;e;49082;e;147584;e;455004;e;1186334;e;163637;e;425357;e;248168;e;829545;e;216679;e;611161;e
2008;January;902035;e;2413546;e;1531706;e;4656145;e;445266;e;932478;e;154630;e;425744;e;61652;e;105214;e;248597;e;447412;e;773242;e;1836738;e;216963;e;811495;e;561301;e;1598725;e;1234352;e;2854866;e;326770;e;879199;e;45295;e;138580;e;308855;e;872740;e;135413;e;350709;e;183365;e;642132;e;183611;e;526747;e
;February;1022347;e;2645673;e;1807862;e;5299583;e;529897;e;1138105;e;188285;e;486320;e;68199;e;115128;e;290725;e;523012;e;841456;e;1947458;e;270900;e;949299;e;679369;e;1819824;e;1322649;e;3005642;e;385433;e;989202;e;52506;e;155864;e;359806;e;1005353;e;151579;e;396602;e;242969;e;800821;e;195224;e;569158;e
;March;1116963;e;2961060;e;1812888;e;5297830;e;603929;e;1396313;e;232456;e;639535;e;67541;e;120444;e;335531;e;640814;e;824979;e;2006989;e;406971;e;1537032;e;765547;e;2542511;e;1343925;e;3203805;e;462177;e;1277554;e;54546;e;169903;e;414900;e;1132481;e;172790;e;457609;e;342796;e;1375026;e;213514;e;630873;e
;April;1334879;e;3305573;e;1972830;e;5068513;e;680422;e;1487617;e;277523;e;718089;e;80363;e;136469;e;352708;e;642741;e;1000795;e;2272824;e;410936;e;1445595;e;881397;e;2555756;e;1534880;e;3485528;e;574514;e;1430106;e;64653;e;185919;e;466456;e;1180954;e;203538;e;488225;e;389138;e;1353849;e;241685;e;639043;e
;May;1611031;e;4297105;e;2554113;e;7384951;e;737066;e;1726682;e;432331;e;1132693;e;82420;e;149881;e;388892;e;758138;e;1082882;e;2558296;e;731817;e;2769619;e;1246381;e;3971693;e;1666048;e;3949361;e;838986;e;2249045;e;78814;e;226738;e;655755;e;1722944;e;290172;e;727636;e;646007;e;2497940;e;344363;e;908409;e
;June;1601733;e;4062688;e;2519623;e;7001632;e;687031;e;1527061;e;407889;e;1041761;e;84556;e;145849;e;354048;e;641194;e;1082596;e;2500194;e;720936;e;3046031;e;1116949;e;3625706;e;1568079;e;3706249;e;730938;e;1905776;e;75172;e;207366;e;578174;e;1478701;e;277308;e;660400;e;635433;e;2606084;e;315701;e;818116;e
;July;1818371;e;5048739;e;3007961;e;9067707;e;706474;e;1725533;e;438163;e;1364877;e;76591;e;141122;e;380841;e;741102;e;1015238;e;2692076;e;993246;e;4901969;e;1233267;e;4952001;e;1344533;e;3605386;e;774090;e;2433451;e;71526;e;230983;e;595958;e;1670940;e;266076;e;717779;e;849494;e;4345081;e;319482;e;966590;e
;August;1607763;e;4900079;e;2823312;e;9143644;e;710858;e;1767230;e;447076;e;1390449;e;84416;e;157533;e;375518;e;752256;e;1028641;e;2555514;e;1021079;e;4977645;e;1229872;e;4703834;e;1594806;e;3830665;e;871453;e;2505610;e;72554;e;213725;e;608556;e;1725654;e;275252;e;728085;e;788555;e;4007335;e;421025;e;1220009;e
;September;1668528;e;4377775;e;2693159;e;7923843;e;776807;e;1724144;e;396056;e;1005104;e;91678;e;163799;e;378375;e;720258;e;1181105;e;2721715;e;664081;e;2823049;e;1212411;e;3886724;e;1704688;e;3958131;e;845975;e;2239316;e;76475;e;208420;e;604091;e;1568008;e;275238;e;668262;e;598899;e;2477027;e;320299;e;858382;e
;October;1612955;e;4131893;e;2509791;e;6983850;e;793168;e;1772409;e;331216;e;883172;e;85043;e;155398;e;376148;e;718150;e;1067453;e;2510477;e;560457;e;2230946;e;1081489;e;3517832;e;1645360;e;3890811;e;792751;e;2142061;e;70801;e;207511;e;572303;e;1526792;e;251000;e;645261;e;481989;e;1957829;e;319246;e;880345;e
;November;1160821;e;2835147;e;1708893;e;4289971;e;650224;e;1316575;e;227546;e;573417;e;79274;e;137322;e;336747;e;606157;e;909216;e;2016939;e;300011;e;1032445;e;750331;e;1974299;e;1477903;e;3250010;e;466756;e;1139773;e;58447;e;174853;e;430119;e;1084960;e;177642;e;429038;e;275784;e;929224;e;225181;e;594811;e
;December;1029521;e;2637584;e;1711891;e;4759190;e;584003;e;1256130;e;194585;e;510815;e;72567;e;122724;e;298205;e;536387;e;710137;e;1706513;e;291089;e;976763;e;614994;e;1748639;e;1246679;e;2781034;e;384123;e;1042253;e;47422;e;147567;e;475852;e;1212176;e;165769;e;429435;e;263239;e;862603;e;226939;e;634967;e
2009;January;842579;e;2306763;e;1513095;e;4530795;e;463279;e;999182;e;145798;e;408279;e;52533;e;90926;e;255537;e;464692;e;713240;e;1706226;e;206417;e;791923;e;562690;e;1610766;e;1151473;e;2673277;e;304281;e;816962;e;38830;e;124602;e;316242;e;864924;e;130866;e;339891;e;180753;e;643964;e;189514;e;536735;e
;February;930411;e;2457635;e;1647005;e;4929194;e;487787;e;1067675;e;164478;e;446860;e;61530;e;106543;e;282197;e;510092;e;766747;e;1868382;e;255477;e;912363;e;655464;e;1772269;e;1204386;e;2796668;e;351384;e;927397;e;42375;e;135149;e;341856;e;996817;e;142713;e;389645;e;221617;e;737902;e;189493;e;571308;e
;March;1119928;e;2803748;e;1741900;e;4706912;e;628442;e;1362144;e;223561;e;575884;e;67499;e;119850;e;335207;e;613203;e;913648;e;2124971;e;365005;e;1246093;e;757814;e;2122987;e;1435237;e;3256879;e;447502;e;1110111;e;54135;e;162426;e;408422;e;1051720;e;169671;e;423428;e;290724;e;1009292;e;218557;e;587107;e
;April;1278265;e;3368104;e;1865283;e;5230735;e;686352;e;1585495;e;277814;e;758147;e;73871;e;132895;e;354797;e;669466;e;834451;e;2074902;e;504133;e;1882894;e;956848;e;3129594;e;1295174;e;3097934;e;597291;e;1615045;e;53252;e;166494;e;468460;e;1239294;e;210471;e;538092;e;465909;e;1778425;e;254123;e;706621;e
;May;1551965;e;4020079;e;2490233;e;6788208;e;769524;e;1737397;e;418728;e;1117653;e;87294;e;164709;e;395308;e;772960;e;1074072;e;2554829;e;747676;e;2734996;e;1249232;e;3928263;e;1646526;e;3784859;e;816374;e;2140055;e;70119;e;203299;e;623918;e;1647582;e;293661;e;718107;e;646693;e;2439314;e;353895;e;926516;e
;June;1551575;e;4012095;e;2437841;e;7015215;e;745657;e;1652754;e;424324;e;1114412;e;80884;e;144992;e;381992;e;717958;e;1046435;e;2446194;e;801945;e;3320184;e;1184004;e;3839925;e;1518590;e;3440355;e;756407;e;1989774;e;70286;e;197195;e;601799;e;1562381;e;296518;e;702519;e;667517;e;2755955;e;346686;e;889546;e
;July;1795117;e;4790243;e;3030218;e;8835743;e;794545;e;1937508;e;473323;e;1473527;e;76239;e;139130;e;410747;e;799904;e;1038348;e;2684088;e;1098406;e;5369174;e;1238328;e;5006984;e;1358160;e;3553074;e;804108;e;2404452;e;71939;e;217722;e;563991;e;1646679;e;270780;e;752053;e;903325;e;4510605;e;325823;e;1018817;e
;August;1677734;e;5087095;e;2937952;e;9414172;e;757135;e;1979363;e;457982;e;1392783;e;83743;e;156324;e;428812;e;848063;e;974322;e;2558416;e;1092332;e;5005909;e;1347801;e;4919728;e;1546224;e;3797777;e;848719;e;2520472;e;72221;e;223308;e;627858;e;1702308;e;280388;e;707596;e;838760;e;4179175;e;401462;e;1185132;e
;September;1615232;e;4273408;e;2713655;e;7852294;e;775825;e;1798811;e;380478;e;994119;e;87399;e;161558;e;418118;e;795971;e;1117009;e;2606253;e;702503;e;2955069;e;1177312;e;3847397;e;1705612;e;3870771;e;850529;e;2269997;e;68804;e;194425;e;623600;e;1623141;e;287310;e;673467;e;599754;e;2499440;e;336754;e;885237;e
;October;1578501;e;4044874;e;2502236;e;6883307;e;804568;e;1853620;e;314939;e;877150;e;89127;e;160548;e;415274;e;779102;e;1048581;e;2500192;e;552488;e;2230303;e;1068733;e;3579568;e;1639130;e;3889601;e;784755;e;2119946;e;66275;e;196785;e;588200;e;1570281;e;256227;e;651227;e;500517;e;2027698;e;316642;e;877917;e
;November;1106861;e;2684670;e;1716097;e;4220050;e;704729;e;1470598;e;229510;e;575188;e;77786;e;131662;e;356413;e;628106;e;918300;e;2039336;e;294227;e;989212;e;773528;e;2038617;e;1493377;e;3238952;e;472834;e;1155412;e;52980;e;158588;e;442062;e;1077699;e;177001;e;416152;e;272565;e;897736;e;240524;e;607853;e
;December;1004824;e;2568095;e;1757143;e;4740227;e;645328;e;1427427;e;194679;e;517980;e;74506;e;129956;e;333319;e;590628;e;741681;e;1764211;e;296353;e;983223;e;627754;e;1795356;e;1269392;e;2822623;e;404384;e;1070980;e;43797;e;137395;e;517455;e;1281702;e;169286;e;431403;e;261510;e;839762;e;233822;e;631089;e
2010;January;831513;e;2257431;e;1485621;e;4418987;e;528227;e;1167706;e;148948;e;430550;e;57217;e;97832;e;264150;e;478285;e;759865;e;1808751;e;191150;e;749048;e;564550;e;1632468;e;1176045;e;2691991;e;301104;e;805552;e;38344;e;123574;e;316928;e;883017;e;131724;e;348553;e;170291;e;627770;e;185873;e;539514;e
;February;945469;e;2448265;e;1789752;e;5137166;e;543489;e;1197438;e;173398;e;465420;e;67981;e;114957;e;298903;e;532614;e;812172;e;1897987;e;222251;e;803458;e;648342;e;1754005;e;1302691;e;2905402;e;350417;e;924635;e;41840;e;132678;e;346990;e;1013161;e;141514;e;370448;e;211946;e;694801;e;192865;e;578800;e
;March;1153657;e;2871808;e;1932758;e;5084914;e;730712;e;1654755;e;233112;e;615662;e;73267;e;130236;e;376845;e;692870;e;890211;e;2052717;e;343249;e;1201247;e;822634;e;2384303;e;1438821;e;3209018;e;439340;e;1117682;e;52890;e;163209;e;429930;e;1101767;e;175265;e;435709;e;324148;e;1116045;e;222809;e;602061;e
